Title,Username,Review,clean_review,translated_review,final_review
Kraftangan Lina Madu Senawang,Sakinah Yusof,Staff sabar melayan walaupun ramai pelanggan. Servis tiptop!,staff sabar melayan walaupun ramai pelanggan servis tiptop,patient staff serve even though there are many customers tiptop service,patient staff serve even though there are many customers tiptop service
Kraftangan Lina Madu Senawang,Nur Izzah,Beg anyaman corak bunga tu lawa sangat! Dapat pujian ramai 👜,beg anyaman corak bunga tu lawa sangat dapat pujian ramai,The flower pattern woven bag is very popular,The flower pattern woven bag is very popular
Kraftangan Lina Madu Senawang,Jacob Wong,Love the rattan baskets and natural vibe of the shop.,love the rattan baskets and natural vibe of the shop,love the rattan baskets and natural vibe of the shop,love the rattan baskets and natural vibe of the shop
Kraftangan Lina Madu Senawang,Amirah Salim,Produk kraftangan semua unik. Tak jumpa kat tempat lain.,produk kraftangan semua unik tak jumpa kat tempat lain,Handcrafted products are all unique and cannot be found anywhere else,Handcrafted products are all unique and cannot be found anywhere else
Kraftangan Lina Madu Senawang,Farid Kamal,Kedai ni nampak kecil tapi penuh dengan hasil seni tempatan yang menarik.,kedai ni nampak kecil tapi penuh dengan hasil seni tempatan yang menarik,This shop looks small but is full of interesting local art,This shop looks small but is full of interesting local art
Kraftangan Lina Madu Senawang,Stephanie Ong,Got my handmade clutch bag here — super stylish and eco-friendly.,got my handmade clutch bag here — super stylish and ecofriendly,got my handmade clutch bag here — super stylish and ecofriendly,got my handmade clutch bag here — super stylish and ecofriendly
Kraftangan Lina Madu Senawang,Aina Azman,"Tempat strategik, betul-betul sebelah BSN Senawang.",tempat strategik betulbetul sebelah bsn senawang,strategic place right next to BSN Senawang,strategic place right next to BSN Senawang
Kraftangan Lina Madu Senawang,Nor Hafizah,Beg anyaman yang saya beli sangat kukuh dan reka bentuk cantik.,beg anyaman yang saya beli sangat kukuh dan reka bentuk cantik,The woven bag I bought is very sturdy and beautifully designed,The woven bag I bought is very sturdy and beautifully designed
Kraftangan Lina Madu Senawang,Alex Lim,The gallery feels warm and welcoming. Perfect for gift shopping.,the gallery feels warm and welcoming perfect for gift shopping,the gallery feels warm and welcoming perfect for gift shopping,the gallery feels warm and welcoming perfect for gift shopping
Kraftangan Lina Madu Senawang,Liyana Zulkifli,Semua barang packaging elok dan sesuai untuk hadiah.,semua barang packaging elok dan sesuai untuk hadiah,All items are well packaged and suitable for gifts,All items are well packaged and suitable for gifts
Kraftangan Lina Madu Senawang,Michelle Park,I love the bamboo baskets and handwoven purses here.,i love the bamboo baskets and handwoven purses here,i love the bamboo baskets and handwoven purses here,i love the bamboo baskets and handwoven purses here
Kraftangan Lina Madu Senawang,Siti Aminah,Admin peramah sangat. Seronok berbual masa beli beg anyaman 😄,admin peramah sangat seronok berbual masa beli beg anyaman,The friendly admin is very fun to chat with when buying a woven bag,The friendly admin is very fun to chat with when buying a woven bag
Kraftangan Lina Madu Senawang,Patrick Goh,Nice shop with a lot of traditional handmade stuff. Worth visiting.,nice shop with a lot of traditional handmade stuff worth visiting,nice shop with a lot of traditional handmade stuff worth visiting,nice shop with a lot of traditional handmade stuff worth visiting
Kraftangan Lina Madu Senawang,Hajar Rosli,Beg anyaman warna earth tone cantik! Sesuai untuk ootd 😍,beg anyaman warna earth tone cantik sesuai untuk ootd,beautiful earth tone woven bag suitable for ootd,beautiful earth tone woven bag suitable for ootd
Kraftangan Lina Madu Senawang,Aishah Rahman,Great workmanship and affordable pricing. Highly recommended.,great workmanship and affordable pricing highly recommended,great workmanship and affordable pricing highly recommended,great workmanship and affordable pricing highly recommended
Kraftangan Lina Madu Senawang,Shima Ibrahim,Kraf semua asli dan dibuat dengan penuh teliti.,kraf semua asli dan dibuat dengan penuh teliti,The crafts are all original and carefully crafted,The crafts are all original and carefully crafted
Kraftangan Lina Madu Senawang,Tan Wei Lin,"Friendly service, good quality items, and easy parking.",friendly service good quality items and easy parking,friendly service good quality items and easy parking,friendly service good quality items and easy parking
Kraftangan Lina Madu Senawang,Chloe Anderson,Best handmade products in Senawang! Bought a few for my friends.,best handmade products in senawang bought a few for my friends,best handmade products in senawang bought a few for my friends,best handmade products in senawang bought a few for my friends
Kraftangan Lina Madu Senawang,Liza Ahmad,Admin suka promote dengan gaya lawak tapi menarik. Memang kreatif 😆,admin suka promote dengan gaya lawak tapi menarik memang kreatif,The admin likes to promote with a funny but interesting and creative style,The admin likes to promote with a funny but interesting and creative style
Kraftangan Lina Madu Senawang,Nurhidayah Osman,Kedai nampak kecil tapi banyak pilihan produk yang cantik.,kedai nampak kecil tapi banyak pilihan produk yang cantik,The store looks small but has a wide selection of beautiful products,The store looks small but has a wide selection of beautiful products
Kraftangan Lina Madu Senawang,Kelvin Tan,Bought a woven handbag for my mom. She loved it so much!,bought a woven handbag for my mom she loved it so much,bought a woven handbag for my mom she loved it so much,bought a woven handbag for my mom she loved it so much
Kraftangan Lina Madu Senawang,Rozita Salleh,"Produk buatan tangan ni patut dihargai, hasil kerja halus.",produk buatan tangan ni patut dihargai hasil kerja halus,This handmade product deserves to be appreciated for its delicate work,This handmade product deserves to be appreciated for its delicate work
Kraftangan Lina Madu Senawang,Emily Chen,The owner clearly passionate about Malaysian crafts. Love that!,the owner clearly passionate about malaysian crafts love that,the owner clearly passionate about malaysian crafts love that,the owner clearly passionate about malaysian crafts love that
Kraftangan Lina Madu Senawang,Fadhilah Noor,Tempat ni sesuai sangat untuk pelancong cari cenderamata tempatan.,tempat ni sesuai sangat untuk pelancong cari cenderamata tempatan,This place is very suitable for tourists looking for local souvenirs,This place is very suitable for tourists looking for local souvenirs
KT Kraf,Vacation Videographer,Good place to find traditional Labu Sayong. They also have a touch of modern tech like a tap for easy pouring. The price is cheap and suitable to be kept as a souvenir.,good place to find traditional labu sayong they also have a touch of modern tech like a tap for easy pouring the price is cheap and suitable to be kept as a souvenir,good place to find traditional labu sayong they also have a touch of modern tech like a tap for easy pouring the price is cheap and suitable to be kept as a souvenir,good place to find traditional labu sayong they also have a touch of modern tech like a tap for easy pouring the price is cheap and suitable to be kept as a souvenir
KT Kraf,MS Ahad,"A heritage cottage industry, this ceramic industry has been popular locally and internationally. From the old design to new and modern ceramic wares, it has been a tourist collector's item for many years. The owner is polite and very helpful to the customers. Prices are very tempting — you will not go out without something in hand.",a heritage cottage industry this ceramic industry has been popular locally and internationally from the old design to new and modern ceramic wares it has been a tourist collectors item for many years the owner is polite and very helpful to the customers prices are very tempting — you will not go out without something in hand,a heritage cottage industry this ceramic industry has been popular locally and internationally from the old design to new and modern ceramic wares it has been a tourist collectors item for many years the owner is polite and very helpful to the customers prices are very tempting — you will not go out without something in hand,a heritage cottage industry this ceramic industry has been popular locally and internationally from the old design to new and modern ceramic wares it has been a tourist collectors item for many years the owner is polite and very helpful to the customers prices are very tempting — you will not go out without something in hand
